account,eligible_volume,num_trades,first_trade,last_trade,allocation_tier
0x74c7eeed32c2def8f932053eb2137fb59a28fb17,10797,1,2021-11-04,2021-11-04,1
0x46ab107b3632fc7140e7b2294e5d803774eb9c88,10796,6,2021-11-30,2021-12-29,1
0x1fb5d70ae03958abc26dab908f9e70ddde7371cf,10794,1,2021-12-26,2021-12-26,1
0x4c5d0317dc00719a1fc07b5be10cdcaac8d84e97,10794,5,2021-08-28,2021-08-30,1
0xb0202c76ec14529df55fba6f4528c4054e1922ee,10794,1,2021-09-02,2021-09-02,1
0xaeaae6e033ee99c1b319c18a6184fc95c7188c73,10792,3,2021-10-02,2021-10-02,1
0xe590ca2e9202d83a65134afbd046c1f40ff56b32,10792,2,2021-11-23,2021-11-27,1
0x82ba7508f7f1995ab1623258d66cb4e2b2b8f467,10789,2,2021-11-16,2021-11-16,1
0xfb11bfba112ee13553fa55c5f6a35bcc603c1af2,10787,1,2021-10-09,2021-10-09,1
0x8505df63d2b526f5fa222a1f1e402fe8ba3580ad,10783,1,2021-10-09,2021-10-09,1
0x9709173ed6f194a953a77204359dbfd0e88a54d0,10778,1,2022-01-07,2022-01-07,1
0xcd506624e4fb891fa0a17888eab750e579a76605,10778,3,2021-06-07,2021-07-12,1
0xf8e80f333c25b614b9334b04dfef57bbfbf69aae,10776,2,2021-10-10,2021-11-01,1
0x88115230ce6f1507af1a0f645ce53aab01e6cb8e,10775,3,2021-07-31,2021-12-26,1
0xa03af1dea1fceaf023ab20045923ccb82bf3fa66,10775,1,2021-10-09,2021-10-09,1
0x686c6862ae6e09f03305448f091ae50691852bcd,10772,1,2021-11-12,2021-11-12,1
0xc184cc88b05d84cff570560eed97974be39fd0ba,10772,1,2021-11-29,2021-11-29,1
0x576eb27cbf54518d3de5a38ea7746ef6a9b8b5e6,10770,13,2021-04-29,2021-10-30,1
0x2b16e0f3d1d869c401ddc68f20b79e61c76b6209,10767,1,2021-11-11,2021-11-11,1
0xd268f1aa9c6f9723041b97da59d9ee7d9ff5012e,10767,1,2021-12-24,2021-12-24,1
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,10766,3,2021-12-19,2021-12-29,1
0x48e4dd3e356823070d9d1b7d162d072ae9efe0cb,10764,1,2021-09-27,2021-09-27,1
0x7c07237eab9906e0d3bcaadaba0664c919bda4fe,10763,1,2021-11-02,2021-11-02,1
0xf54eeeb761f18da84a0c8162484ed32b7d490716,10749,6,2021-05-17,2021-10-03,1
0xf5af311f19ea4973a8bc1a28e3b222bdc41c3121,10748,1,2021-11-11,2021-11-11,1
0xbc241e8c22aad2d220981d313ce217385f910fa7,10741,1,2021-11-11,2021-11-11,1
0xc6ffe0affe2cba47607fd33a43304f05a593d3ab,10735,4,2021-11-18,2021-12-02,1
0x87b17349ef1cdd4b253e583e937467a8badf9240,10733,2,2021-12-28,2022-01-05,1
0x1409bed94d6ab27c20ef4339484836f08dd6eb25,10732,4,2021-08-19,2021-09-07,1
0x600a1fc2f1e64bf80be9bfa2b0a1c4098ae03b47,10732,11,2021-11-05,2022-01-09,1
0xf5b347c6f050bd6163504d8e693be7a349b9503b,10731,1,2021-11-06,2021-11-06,1
0xcec5ab34892c1a66ab435dfc78ea06c4daa02d19,10728,1,2021-11-09,2021-11-09,1
0x586ef397dc4da7796a13fe93a75052f2bff2adf5,10727,3,2021-12-04,2022-01-07,1
0x29cba834c78274f49cc7080e91878bd2d6b240ee,10722,2,2021-07-23,2021-07-23,1
0x88e5d41e35ff9fd7e1a134c04f7303a6c52ed86d,10722,1,2021-10-09,2021-10-09,1
0x7f7bac92aa3e28351f9e89535ca334e8a44542d0,10720,12,2021-08-07,2021-12-22,1
0x0db56c99b8ad68f35f4b1772a4ffed3fb16204f6,10717,3,2021-11-25,2021-12-26,1
0xbf3f0a00d41a40d3935c39e0fdbf9308c4431ae1,10715,1,2021-12-05,2021-12-05,1
0x464ef8ec3fde970385b82d7df6b566e511f91d55,10713,5,2021-09-21,2021-10-05,1
0x077165031d8d46b52368a8c92e8333437fb60ef8,10710,9,2021-10-16,2021-12-07,1
0x1fc9e9e6f14cb6edc66b7ddd40ef163af75e0c70,10710,5,2021-11-17,2022-01-08,1
0xf6d79dec527467c60e6cce69193829522b8438a1,10710,1,2021-11-26,2021-11-26,1
0x48b195dc8b00547059450bd5a7818afbcdee9f1a,10707,2,2021-11-20,2021-11-29,1
0xaa471997d0e1f1af6e96a0cee468674d154daef6,10707,7,2021-08-22,2021-12-31,1
0xc923c068a774d7b539cda358d72dff6d8c4ff51b,10706,1,2021-11-10,2021-11-10,1
0xa58407532b2406911b8e002af6cd1563514a470f,10705,2,2021-11-03,2021-11-22,1
0xaedb8f618726817514e10fb7beca9f120e4166b5,10705,2,2021-08-16,2021-10-31,1
0x732403739a1cf38dedd75692466d062b331748bf,10702,1,2021-12-17,2021-12-17,1
0x866f93488cc645dbf988048b8b8e4327cb91c209,10694,2,2021-12-14,2021-12-27,1
0xd2eee2485959d7adaa1aed995dc8f131f41ab856,10692,2,2021-09-29,2021-11-25,1
0xed7f50b4a658bec62dc4663b604a5b873615a676,10688,8,2021-11-06,2022-01-09,1
0x5594762396336c48423eb3f6165c0fbc991e79a5,10687,1,2021-08-20,2021-08-20,1
0xc3462cd3deccc40d89be581b339306e92c01442d,10680,1,2021-11-10,2021-11-10,1
0x40b0e35692669611630d92d88807129ef0ce1d68,10671,2,2021-12-26,2022-01-01,1
0x64f8e38e19c1b6992969dcd5769c149951018af1,10670,4,2021-08-12,2021-09-10,1
0x195dc9ff8afbd22e176b6705e270586b6d641fb2,10669,1,2021-09-11,2021-09-11,1
0xad61699a3ae4fb8c05af73f11aaf669b88ef4724,10669,4,2021-11-16,2021-12-27,1
0xa44c2dfaf0fb434d3c630808d8d5661b0d1e0d96,10667,3,2021-07-18,2021-07-18,1
0xfec9f81a951916eb11c6ef18ffe09325cb9f7634,10667,4,2021-10-17,2021-11-18,1
0xb61e56c36acfa97b79b6742d83554c33e9126472,10666,2,2021-10-18,2021-10-27,1
0xe50a1d0d8feef792cf5b767b60514cb794450d56,10665,1,2021-10-09,2021-10-09,1
0x15c61b7fbd81a72cda359c11c3f2809dbaa392c1,10662,1,2021-11-21,2021-11-21,1
0x4e81276e61db7fddd1001ebd6ecbfa28e06a2136,10660,3,2021-11-03,2021-11-16,1
0x57731571bfe18348a2ea8be228eee28990ffbeb0,10659,1,2021-11-15,2021-11-15,1
0xeb7c70cab5e4b16f23effc26141f6095878875f5,10656,2,2021-11-30,2021-12-08,1
0xc7f4cdb175b1885e95b8f49ccbbd3f929ab7d1ba,10654,7,2021-11-14,2022-01-06,1
0xbaaea72417f4dc3e0f52a1783b0913d0f3516634,10651,1,2021-08-29,2021-08-29,1
0xa0be1259f6a11f57209c80c626e06f3bd4291b93,10646,6,2021-08-06,2022-01-05,1
0xae63cf2d47ba095d6d3042d05318ae9eddc96d72,10646,3,2022-01-03,2022-01-05,1
0x11219d61e95fc5930762b16868ddb2c9c6fc83fa,10645,3,2021-11-10,2021-11-26,1
0x6a25fdd70dffc2480b00186708d592505a1f80fb,10644,6,2021-11-02,2022-01-05,1
0x767fe24dae67be187356a1867401548ec6153fe5,10640,2,2021-09-16,2021-09-16,1
0xc00f507266f04f5d78bd8212ae5f4d81394c89ee,10638,1,2021-11-16,2021-11-16,1
0x68569ce7f6e2819c906d85d21d287dfe3d88bf99,10637,1,2022-01-09,2022-01-09,1
0xe62f3d6b12a6ab80479bc836c9882828dd53d5b9,10636,12,2021-12-20,2021-12-20,1
0xc4d00e423e78df9367d39a36fd2cf49cc5d8f832,10632,2,2021-10-09,2021-10-09,1
0x442c10e0f36ae850ee27788e35d05481a4d5de1e,10624,13,2021-12-20,2021-12-21,1
0x68be8d7053181e4968063df4aad06975751ad75e,10624,6,2021-08-30,2021-10-26,1
0x77937560e2574f97b0ca172b5255f80ffd4cc45e,10623,1,2021-11-18,2021-11-18,1
0xb7627583108b31580699344807cdc856afcefbd2,10619,5,2021-12-12,2021-12-25,1
0xd15604af85cd863d32e285f668a0ad89b1e1e27e,10618,1,2021-12-25,2021-12-25,1
0xfd5b061127be14ded27d8a8f380fd760321326e8,10616,7,2021-11-23,2022-01-04,1
0x18c94b6a1893174c2015fcaa6a924592d9747724,10615,6,2021-12-12,2022-01-08,1
0xc1e8b4457bf01b08a8fcb2e308c9b965f40c74de,10612,6,2021-12-26,2021-12-30,1
0x643581d56424b4e9d5467fe138aa5206cf660bca,10611,2,2021-11-16,2021-11-16,1
0xf1027bf499cf1ece032722f7cd019b8bbd5e1e15,10611,1,2021-11-11,2021-11-11,1
0x1d19da85322c5f14201be546c326e0e6f521b6e6,10605,2,2021-11-14,2021-12-12,1
0x8ec594012b72a7cbc595121088efed06227c016b,10605,5,2021-11-07,2021-12-11,1
0x28358cef6f55f9746c9c26c62e5728036b4f64b8,10604,8,2021-11-17,2021-12-25,1
0x5479d69de223bfb1476ce48eaf9b98a17f91d702,10604,2,2021-08-09,2021-08-17,1
0x410ef4df49583daeec7a3cb09f85c2a9ee658afd,10601,6,2021-10-23,2021-11-02,1
0xc5319479387d15a7a9be2f654aac95f3c6548529,10601,12,2021-07-11,2021-10-02,1
0x549c73785e5786d9e45d0beb14f8fb7b2b875a4e,10600,3,2021-11-26,2021-12-05,1
0xc978f4364c03a00352e8c7d9619b42e26b6424ab,10600,4,2021-04-10,2021-05-15,1
0x89e42b5b59dbc160bd1482ba3f5aefe4576acc65,10595,1,2021-10-15,2021-10-15,1
0x2ad4a1543e9caade74ca000dd7d266a02c91582b,10588,3,2021-11-30,2021-12-23,1
0x303c223e6acafe204800fea771842cbb421b51d0,10588,1,2021-10-07,2021-10-07,1
0xbb4ca935c1cc5f0b19f6978314dc100c77aa70e7,10586,1,2021-10-30,2021-10-30,1
0xff895724a81868c84a55a963f0e52a8dc9c2f721,10579,1,2021-11-14,2021-11-14,1
0x2f026621efba8fa7a6109beb2b6898c5d392e03c,10574,1,2022-01-02,2022-01-02,1
0xc0d92f633ee8c8439783f5d2c06aafdb70e781b8,10568,1,2022-01-08,2022-01-08,1
0x6609dfa1cb75d74f4ff39c8a5057bd111fba5b22,10567,3,2021-12-17,2022-01-01,1
0x583047d6f20fc804f38f25bc25c1f7cdb04956f4,10566,5,2021-05-15,2021-07-01,1
0xf604556e7d829240424d51d2c5f2c1861adb3a26,10566,2,2021-12-03,2021-12-06,1
0x00beeb85d617364526a34e8402ee082697d3beb6,10564,2,2021-11-17,2021-11-26,1
0x0cc7090d567f902f50cb5621a7d6a59874364ba1,10564,1,2021-12-29,2021-12-29,1
0xa2c9ff37cd8053a901fcfbfb0d8e053d1dc56532,10562,2,2022-01-04,2022-01-04,1
0x46a307920095ec3e0520a94353debb10ed7089ca,10560,1,2021-11-03,2021-11-03,1
0x33f9d8552ea88624c8be6b61f4b8d9ded759f5f3,10557,5,2021-10-08,2021-10-08,1
0x47992b19ab5ee5689145eb0bf4b27df5b9f9bc0e,10556,5,2021-11-01,2021-12-13,1
0x0c9645c75fc44ea46e9c674c6321a4c3db21d137,10555,1,2022-01-07,2022-01-07,1
0x18b945500ceb4d46092650266e73367d43b795a6,10555,2,2021-10-02,2021-12-04,1
0x0bd274c465a309314c4e39dc79d449b38cb67846,10553,2,2021-12-01,2021-12-12,1
0x000bec82c41837d974899b26b26f9cc8890af9ea,10552,2,2021-10-19,2021-10-19,1
0xa729b3afaddb02dfa2eb5ede8d98ba0ee842eb8c,10548,1,2021-10-25,2021-10-25,1
0xe8c423de4fa5e56537517944a77ff94cee6fb8e2,10548,12,2021-11-28,2022-01-06,1
0x45fea168db49490a9120f1c4240dadd03513f195,10545,2,2021-09-19,2021-09-21,1
0x5fe1eddb81a6e2ad3c10391c74c4f3e55c30f6f9,10545,1,2021-12-29,2021-12-29,1
0xbaaeb7aae88c94d682dd779318c4fe0fc450eb3f,10545,3,2021-04-29,2021-07-20,1
0x3984c353e77d4eac4b61fc249dbaffc24900dbe8,10543,1,2021-10-09,2021-10-09,1
0x01e40c0e12f9bb7457eba8279197f14fa796fcf5,10542,3,2021-12-20,2021-12-24,1
0x7eb9d67f9daea510399a1ee978b36e66626058d3,10540,1,2021-12-15,2021-12-15,1
0xced2d002d5c2e5a3ef2c3aae00c671a1d2b225a6,10540,1,2021-11-09,2021-11-09,1
0x77ce8edc3f2f61b27942a78af660daf0fe1a05b5,10538,1,2021-11-09,2021-11-09,1
0xfb9b35d921232f6543c5e346a3f8acb8aeda4052,10538,2,2021-10-02,2021-11-07,1
0x94ef50afac9c04572813f36fb8d676eb400de278,10532,3,2021-12-29,2022-01-05,1
0x9eb366c9e226c1928578b7804bcc7042502febc7,10530,13,2021-09-25,2021-12-16,1
0x662263a3ce46205673f23a70fca6a4e36eff3ec3,10527,3,2021-12-08,2022-01-05,1
0x21c2ff89b57a048aec9111de23698ffaf67c419f,10526,2,2021-10-04,2021-10-07,1
0xb1fee9761555fa7fe548f8c56b47ce97d61270f9,10524,1,2021-12-30,2021-12-30,1
0x6c7b84eef47a4de5f449f745849207236f657644,10520,3,2021-07-01,2021-07-02,1
0x271e2f118585f2b20eff198e09c0746378dc12ae,10517,3,2021-12-15,2022-01-07,1
0x50b96a29679d85447cafe222f0343e71a3e957d9,10514,2,2021-12-22,2022-01-02,1
0x51546477ebae2153144543c22064872270ea7d44,10514,1,2022-01-06,2022-01-06,1
0xfa7ad8affb0d6b0305983dfafda4a8488a488048,10513,2,2021-05-26,2021-11-22,1
0x755470a548fe2484f76fe63e1923b65a70be84cb,10510,1,2021-04-29,2021-04-29,1
0x5f45d309014aa4289caf6a6905a677a2d2e8460b,10509,6,2021-05-06,2021-09-06,1
0xca23a26b289ec053a3aa198f7cfb2ce4efe9859c,10508,1,2022-01-09,2022-01-09,1
0xcd8973714c2b67f67145e3556436ef6b2c49a33f,10505,2,2021-11-15,2021-11-21,1
0x7553fa99ab1f429551eec660708c08e14e30584f,10504,1,2021-12-25,2021-12-25,1
0xb8fe77ee30ac42aeb913ad6be67243fa9b241ae0,10502,2,2021-11-26,2021-12-03,1
0x7cb4fc67f4b96814943599b6566d217c90eb18f2,10500,10,2021-09-05,2022-01-02,1
0x467736f4a95fb86dd4c3964051b4e5799a5ff14b,10488,12,2021-12-20,2021-12-24,1
0x4f6e23f3ff26b340159f95a1aaed1cebc46d0a70,10488,1,2021-11-13,2021-11-13,1
0x550b2cf90ce00927ae41f209fe9a8fd2deb3bd72,10487,2,2021-11-23,2021-11-23,1
0xe7b15fc98bc65e94579e258c77ba97812cb54953,10487,4,2021-10-05,2021-10-05,1
0x2c27cc5ef33418ba4697800f61afaa12c9a76e6f,10486,2,2021-12-31,2021-12-31,1
0xc689387387c5c0fbd99770b84fd57217b311c0d5,10486,2,2021-12-08,2021-12-08,1
0x8280fceab06c49da1cf179dfefaedf7eb653883c,10483,1,2021-08-31,2021-08-31,1
0x361dfa21110655abcd77f70a3d546e7b0f01f5bb,10482,1,2021-11-18,2021-11-18,1
0xf1cdec35dddd535310c086fea55585eba08db534,10482,2,2021-11-17,2021-11-17,1
0x508a839d8e08e223713f7d274aac73e06744c38b,10477,2,2021-10-19,2021-10-20,1
0x0c25b71cf476a598d120bd8485bcae0c3f211507,10471,2,2021-10-09,2021-10-09,1
0xa8b143272d0a6b0033b5105b749e9d06651b0a09,10461,3,2021-12-30,2022-01-06,1
0xef2623fef4519158a93e47cc8baf97e0b93cd40c,10461,14,2021-05-03,2022-01-02,1
0x10ed455a08e591093a153eb9d5c5791e44bd179d,10460,1,2021-11-16,2021-11-16,1
0x227882f9be294584889f17c46d54faef409de04f,10460,1,2021-10-09,2021-10-09,1
0x375174965957e0aa844e849b0ec8f08992dfa7ca,10460,6,2021-05-09,2021-10-12,1
0x19b90ad94e6e883084cbf6908bc0d64c431a14f8,10457,2,2022-01-03,2022-01-03,1
0x00812076e9460d60e7f9af956cbda17ac64eeaa2,10452,1,2021-08-18,2021-08-18,1
0x7f1c6e55c5bec9a47a3a7f4c17d2d31d38ddc2aa,10449,3,2021-07-24,2021-11-10,1
0x4700b7e66b601cda569be50ac0ac357eaa88f4e3,10448,4,2021-11-13,2021-11-26,1
0x5e0380cab68b79333a386e136760c1aeba09ee39,10448,2,2022-01-05,2022-01-05,1
0x16c5efd522b2fdba7342f13e4dc65681ff674f0d,10446,1,2021-11-16,2021-11-16,1
0x849dcfd1ff228befb8048c4b094f016562c65efb,10443,1,2021-08-23,2021-08-23,1
0xe04903ea0da52680520903dadc84f5adbef35e9f,10442,1,2021-12-04,2021-12-04,1
0xd2af803ad747ea12acf5ae468056703ae48785b5,10437,1,2021-11-06,2021-11-06,1
0x33257e6fbdac2b2888b78cdb63eae18702ea0816,10434,11,2021-12-21,2021-12-21,1
0x38d2dfc2f67ce4a9daefe6c2f2e3882042f5e439,10434,3,2021-11-19,2021-12-24,1
0x0ba82b4e22dab2e33d0fd2b4505ba9102a9cee31,10433,1,2021-08-31,2021-08-31,1
0x5708a9e692161f20e43792c8c3a5655a8008498d,10432,1,2021-10-09,2021-10-09,1
0xfde05ab8967e40551512096f38a99c0d6222cb8f,10430,3,2021-10-04,2021-10-11,1
0x083daaf6b218b2ef1264d9b29bea26ef1e6f6641,10429,4,2021-10-11,2021-12-21,1
0x1598285ba32b20640eafcf7f051d758e8701361b,10429,1,2021-09-09,2021-09-09,1
0x605f75c5869b18423a46b5b6bac1b6df49074241,10429,1,2021-12-28,2021-12-28,1
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,10428,1,2021-12-08,2021-12-08,1
0x5df44c4b571aba3856f977ec17985db33b97a6c1,10425,3,2021-09-17,2022-01-05,1
0xe4679b511a081a1f64b35e4dfdd7081f8602cbe9,10425,1,2021-10-09,2021-10-09,1
0xa9531d3b5483bef6fae3b4be62ccd83697ab92b1,10424,3,2021-10-21,2021-11-10,1
0xd653971fa19ef68bc80becb7720675307bfb3ee6,10422,1,2022-01-09,2022-01-09,1
0x844459077314acdaf4c2d6aad981dd8eb1325fe0,10421,1,2021-11-15,2021-11-15,1
0xcd2aca6d818433a15209a54d4742bacb91839cb0,10421,3,2022-01-01,2022-01-02,1
0x54cd3bad13182d7614782e8cc7fe9d3be1c74aed,10420,1,2021-10-09,2021-10-09,1
0xb6da08cd77da865e99bba2868aac74ea2cd58162,10418,5,2021-12-25,2022-01-02,1
0x433c7cb3014339943026aa0c549fddaf87cc8a13,10417,2,2021-10-10,2021-10-14,1
0x4a0de283b1d52acb5822ebc1f4370781175cea20,10417,10,2021-05-17,2021-11-24,1
0x80c6e9a10987d3697bcaf92c047b3a7772f134a3,10416,1,2021-12-08,2021-12-08,1
0x87b675e9219a3b870df51449268b8c8c2241bf0c,10415,3,2021-11-13,2021-12-01,1
0x25ff19ab6a4eb3fb7910adbccdab6d7027737bdc,10414,2,2021-10-19,2021-10-19,1
0x6a11bb3014df9d228037f62510940633215ca1b5,10410,9,2021-11-20,2021-12-29,1
0xb6878f3df230d5f10ac8441d50973de2b5cba8bf,10409,1,2021-11-14,2021-11-14,1
0xdc874ba31de36335a0b26530e1a911fdb43c4b7f,10407,1,2021-10-09,2021-10-09,1
0xf44217a8b6b3f258bffead635c226528aa516aea,10407,12,2021-09-25,2021-12-17,1
0x560bf787af5b80691e130f041c0e85a2d7a593b8,10406,1,2021-11-20,2021-11-20,1
0xe9457c9054b0027f3fa0193bc541b9e7c97b496c,10406,2,2021-09-20,2021-11-04,1
0xacd081310551fd333e1929d8dfcfea8a17c60ee8,10404,1,2021-10-09,2021-10-09,1
0x9539341f8cf5cbb962ad1145bed4ff6c8de64ea7,10403,1,2021-11-13,2021-11-13,1
0x368c88ca3ce39a4e8cbe00c7c0865d1e4d69687e,10402,1,2021-11-05,2021-11-05,1
0xa86d65f73c0c2bfa441b57a96817a57fc1c8af1c,10402,1,2021-10-09,2021-10-09,1
0x4ab928c5350cf2ff5c1892f5d1a1db22d2f1386c,10396,2,2021-11-14,2021-11-22,1
0x495e884946e5de7376c575bb6a17ffe47ded2590,10395,4,2021-08-13,2021-12-12,1
0x24a49bbfd8df88f8d2a9f9252a5b94ec05ec1ff8,10388,2,2021-12-13,2021-12-13,1
0x7af50ae9f5c72e917fa020f406b23f0b2b685437,10388,7,2021-08-12,2021-09-13,1
0x011771812b07a6f15c1d97ce759ea1bfa0ab932e,10387,1,2021-05-12,2021-05-12,1
0x6b08f08a7c934c70930c108166ee3f4c97194396,10387,1,2021-10-09,2021-10-09,1
0x0a5b45fe151467f8e5bd2a5e0023328248742e91,10386,4,2021-06-21,2021-08-01,1
0xdf7b78fc7b5c277cc50feac48c6dee0e448acea5,10386,2,2021-09-17,2021-09-21,1
0x6244b0a4e4aecaca4705601d2572ec8fd5e6748c,10385,1,2021-10-09,2021-10-09,1
0x31e429ea9131245c6470f300f729c7306d022c40,10384,2,2021-09-22,2021-09-22,1
0xf3303eba8eb3f29cd03cfa0c46bafaae667d79ba,10382,2,2021-11-10,2021-11-25,1
0xaa9ea467e98085643432cf09e3eb28183db28e84,10378,1,2021-10-09,2021-10-09,1
0xceda3773d820c38b3085aa7c653ee282c7498bbe,10376,1,2021-11-27,2021-11-27,1
0xfa8f061675f46cb9e71308bdf3c1c15e35011ac2,10376,3,2021-11-02,2021-11-03,1
0xab61660f93dffca32e3f526b20dad35332080a12,10375,1,2021-12-20,2021-12-20,1
0xbf58264108f3ee2b444b8229f384ecb0ba86c21d,10375,6,2021-12-30,2021-12-30,1
0x288958ecbc166ca0def675366c7ef62719d3ec13,10374,8,2021-10-10,2022-01-08,1
0x1c826127ae0429ed4e6edd9b9f2adc197c219f7a,10371,2,2021-12-27,2021-12-31,1
0xde655d29a0098cbc2c80945f0f1338d43a4779a1,10370,4,2021-10-08,2021-10-08,1
0x8f72d507301a92dfecc3bb79b77f65058fa8f3e8,10367,5,2021-08-14,2021-09-27,1
0xac49926b990b3cdc66d3f020989f20a1b51744ad,10366,1,2021-11-25,2021-11-25,1
0x21d5feec5fc6f415fa6438f1af83a3c66c439d6d,10365,5,2021-10-08,2021-10-08,1
0x371517ec9ec644f65eb0c39b85dd5d857d2112ef,10363,1,2021-12-06,2021-12-06,1
0xcce524f0a33731ee49e4bc7c33addda9862d9dce,10363,6,2021-10-25,2021-12-09,1
0x154e056891cf6e4ae115b86e862478f617c33694,10359,5,2021-11-01,2021-11-05,1
0x2c5955179a8de93479f8f5319c375c566c02967c,10352,2,2021-12-31,2021-12-31,1
0x61a5a6ebcf81e16d2973f00ed2ea191c91556038,10352,2,2021-12-08,2021-12-08,1
0x7ac5c23097dbe8f46dc6d7df4e87248d67cfeb16,10352,7,2021-09-20,2022-01-07,1
0xe4d6983a254e695cf3fe40172ad741973126656d,10352,2,2021-12-21,2021-12-23,1
0x584e03da0ca508e5fe3394f86f6c41d382504a6a,10348,12,2021-12-15,2021-12-15,1
0x9429b7d2a312b140e18981757b2b44b33881e76b,10348,1,2021-11-27,2021-11-27,1
0xa21d5b40678258f2aba9b8411f193dd9053ee27f,10348,13,2021-12-12,2022-01-01,1
0x829819c7c56d3188e5b8c71e89ef5fc474660a35,10347,3,2021-12-07,2021-12-26,1
0x5992e59a77e7cc2d39427f2e2c7274e3c7d8dac7,10343,1,2021-09-09,2021-09-09,1
0x930ad86e4f3e79c101cc71b03145e376e5bb618f,10342,1,2021-12-26,2021-12-26,1
0xdf4dd7f972926d7d82b8a3bb3feb5254c368045c,10340,2,2021-09-15,2021-12-03,1
0x4d4008253b3e27b65606e896537fbdd85e780e15,10337,1,2021-10-26,2021-10-26,1
0x2658d1ce0939f84ef71878a2f1c4f2ad24391cf3,10332,5,2021-11-16,2021-12-24,1
0xadafb70107e3f4aebefade7050975413a01b7de4,10332,1,2021-05-19,2021-05-19,1
0xc1d9b182c0541d580e1fc536f6ee3a6e5b9a3bcd,10332,1,2021-10-27,2021-10-27,1
0x244997dc44f2f63e4fda4bcebac19480bdb14113,10329,1,2021-11-07,2021-11-07,1
0x70514ee1be658f77fddfa19d8830a3193899ea76,10328,1,2021-10-04,2021-10-04,1
0x8cf85548ae57a91f8132d0831634c0fcef06e505,10325,3,2021-12-31,2022-01-07,1
0xc2b35534e47cdf3d787e01630129631d8270abfb,10325,15,2021-04-30,2021-05-07,1
0x2fd48f3a8a0de43d3dd1a0a3795131a288d971b8,10324,3,2021-12-07,2022-01-08,1
0xd3ddab3366e65442c5804b3a13d3fa3d0039f499,10323,1,2021-11-07,2021-11-07,1
0xc919378493d7082f8fd9630875cb9aba4721a55c,10322,1,2021-11-30,2021-11-30,1
0xa310dad57ff599a25472eafea0f19733206fbded,10321,1,2022-01-04,2022-01-04,1
0xdc66441f5a58ad1dd983bb0e3eb17ef8df530383,10321,3,2021-12-05,2021-12-29,1
0x7d78d877f85b8917be84e96604aba715b57b2e19,10320,1,2021-12-28,2021-12-28,1
0xa4517a2b21f85f6a6a63601cea7fa4e34da92856,10318,1,2021-10-09,2021-10-09,1
0x02694965b236644ee7c978c618219d701e43a0e5,10316,12,2021-11-06,2021-12-25,1
0xb765b07aa73c4a59db816bc1a821411077052b29,10309,1,2021-11-19,2021-11-19,1
0x22d611e3d3e5e567b4767433ea901f54c8ac351a,10305,2,2021-08-21,2021-12-19,1
0x5b583d2dfef1f87e29ba73625754716d3bd3c8e7,10305,5,2021-12-29,2022-01-02,1
0xfc451fc713435cd4d4892350e1517a4b2695e03b,10305,1,2021-05-10,2021-05-10,1
0xcfec1065a0b2fb2dc68041da1ff0755b2f3c02b3,10304,1,2021-11-07,2021-11-07,1
0xada64bd00fd563b13c8f007630f8306a1f54eecc,10300,1,2021-08-21,2021-08-21,1
0xf13b15bded269c9a6b6ea62a0ac61387113e1990,10300,1,2022-01-06,2022-01-06,1
0x0e58bb9795a9d0f065e3a8cc2aed2a63d6977d8a,10299,1,2021-11-07,2021-11-07,1
0xaf09d9bedb2c1f60b93d500d93812010097b1e26,10299,9,2021-08-27,2021-10-03,1
0xfc166dd5e7599063642b25f5c91c7366d4c90c46,10299,2,2021-09-23,2021-09-26,1
0x0b690298d2559a93024fa4fa495ec7559d3faaa0,10297,4,2021-10-13,2021-11-21,1
0x34f2ac0dd90b768b382e981e50312333a7a1a69d,10296,4,2021-04-28,2022-01-01,1
0x3bfb3a55c7190ead733cd7b5a7dc80b2d9e9baba,10295,1,2021-12-30,2021-12-30,1
0x2112cd52cbed4a6aefa3b0331474da27e83432de,10294,1,2021-11-10,2021-11-10,1
0x92aba1b960eb7e516827bbd79c5aa7f928035e74,10294,6,2021-10-10,2021-11-13,1
0x0710ee20cb035b50f6aedf58bf37b8dbd842f1ed,10291,4,2021-12-12,2021-12-13,1
0x47ec58d5704082527a90362a6293029d7ed5fc4e,10291,6,2021-11-17,2021-12-05,1
0x6cd534c3b9a13df9f35ca99d63d5cef76e1050c7,10290,3,2021-12-08,2021-12-08,1
0x61380f8fb1ab63e3820e7f64cbe3f52a0d3200a6,10288,2,2021-09-29,2021-09-30,1
0x6353efa82e71088be18466335b2447560de64573,10287,1,2021-10-12,2021-10-12,1
0xbe75b1e31dc57879b39bd712f74c876204ab6a76,10287,1,2021-10-26,2021-10-26,1
0xe40ec7ac17b9d2fd5a5131ea8c844cc1bd500c50,10285,5,2021-11-19,2022-01-05,1
0x6d9aba400a2a487a5fb76c6d56518835553cd284,10283,7,2021-04-14,2021-12-08,1
0xd1932cb72828e6b5d9996ca2d2fd1331be016201,10279,1,2021-12-25,2021-12-25,1
0x94727e6cce1a30e147297c79595d5bd7672d7a18,10273,2,2021-10-17,2021-10-17,1
0x359857e42d8b19a3f93f1a4db28045dce65f9a6c,10271,11,2021-12-20,2021-12-20,1
0xb5eb1cdda34e5a40bebfe839dae65f3b42827721,10271,3,2021-08-18,2021-10-23,1
