account,eligible_volume,num_trades,first_trade,last_trade,allocation_tier
0x1831e2676e830e38f5083ba547ab5c45f4c57819,179,2,2021-12-19,2021-12-27,-1
0x1adf86bf3572ae2a1ce185160f35f3efbc1a60cb,179,4,2021-12-02,2021-12-30,-1
0x1de65efab96b8bd5998fbfbe75b21c304b7ca92e,179,6,2021-08-31,2021-09-14,-1
0x23b9c8f547662bcd0ac74948b1ca1ce066f9db06,179,16,2021-10-14,2021-10-14,-1
0x2bfc2f05e5e867d62529da1af74f68a576a4cf6a,179,5,2021-12-31,2022-01-02,-1
0x34e0c39eef824624d8f07867ab9f395d88142f98,179,4,2021-09-30,2021-09-30,-1
0x34ee2a04a890748f73ee8f5297ee0c2f8723e326,179,2,2021-12-17,2021-12-17,-1
0x4ba9045adb31d01c6678eeada5283c395177c430,179,6,2021-12-10,2021-12-20,-1
0x4ceeea97745da31683c80979eeed16e6691df18e,179,12,2021-12-16,2021-12-22,-1
0x50744d084b66e0cf498a5f078c70da02691c8aac,179,5,2021-11-29,2022-01-01,-1
0x521128768f0fd8ca3e7bd9003493312357a322e3,179,3,2021-09-23,2021-09-23,-1
0x784ec53816d87183aa77765659f41a92de8ea2a8,179,7,2021-11-16,2021-12-15,-1
0x8736f8bc34b632df49fc8793ca4d6db610033355,179,5,2021-12-08,2022-01-09,-1
0x87cc3543e93308656df1fd2db1df5695816c90ba,179,17,2021-10-13,2021-10-14,-1
0x881bdf3ba085cf2c45726d3f4ae3b7711c1bd1af,179,6,2021-12-22,2021-12-22,-1
0x9dafacc0e91d2091711f53c26611a0ce5acb9a4a,179,12,2021-08-12,2022-01-01,-1
0xae8371d0973788dedd500efc0235812989c70842,179,5,2021-12-08,2021-12-08,-1
0xd12defb3279003a6656023135edc975ed4d918b4,179,8,2021-11-13,2021-11-27,-1
0xdc0bd73e10cd46a022906c1cd5cae68f273099c0,179,6,2021-12-30,2021-12-30,-1
0xe0369ab2e563080c6a94fe53f7734e820bb150dd,179,5,2021-11-18,2021-11-18,-1
0xf22aac7b4d036359c6d68a5c6c73099534dab49a,179,2,2021-10-23,2021-10-23,-1
0xf35af0f4c410533fa82fa466152079b1d2f259d5,179,5,2021-08-22,2021-08-22,-1
0xfcb2060fff48c9e7f0d57e37d6ec8401286fcf3a,179,1,2021-12-23,2021-12-23,-1
0x015ec1fa097ece8cadb1fcb8fafdd3b953b02e49,178,7,2021-12-26,2022-01-09,-1
0x0915616acb1ad19574fb2f537172f8299f1aecdc,178,16,2021-10-14,2021-10-14,-1
0x0c860545b39ec89b10377c919697649149a1dd22,178,16,2021-10-13,2021-10-14,-1
0x220a6cb04d48ca2c33735e94df78c17f8b0f7c9f,178,13,2021-11-16,2021-12-21,-1
0x235d6be125bc252ecbc26a5282ec367e8d8ba943,178,16,2021-10-14,2021-10-14,-1
0x24463fb405c4d6cad51215db2ea696fb03def75e,178,5,2021-12-15,2021-12-15,-1
0x2e3e49807cd274e754058f0e3369f6621d4a70bd,178,19,2021-10-14,2021-12-20,-1
0x3217505ee6bb620f629cec269ab3d5e1f21a714e,178,15,2021-12-17,2022-01-08,-1
0x36bc5cf7a3c2c0c413c02356f59eea99385c31bd,178,12,2021-12-01,2022-01-09,-1
0x3b7b8769a12f8d1c537157f98436631a5ee47b62,178,9,2021-10-01,2021-12-17,-1
0x3ce18e81cc9341fd2b11d67e1db47854c00b4858,178,6,2021-12-21,2021-12-22,-1
0x45a03638b1d82e133cfabf44e97dc07f07110df0,178,11,2021-10-20,2021-11-04,-1
0x4b98d9741aecff489020c67ec55653561b8828e4,178,7,2021-09-22,2021-11-16,-1
0x512b946347cea286dab1e3ae2cd339db8c84ab01,178,16,2021-10-13,2021-10-14,-1
0x5dab89d474e2f69b2ef37bc925e860acb80178f9,178,14,2021-10-20,2022-01-03,-1
0x71891c2c7df683d4476c0315d51b07dcf955bfe7,178,3,2021-08-13,2021-08-13,-1
0x7a20a132ade825d68a5767e9af7a57a32f9f21c3,178,2,2021-12-05,2021-12-05,-1
0x8061d10c66bf01c4ba1b52103121606ef94f5dae,178,4,2021-12-04,2021-12-04,-1
0x81ddb8078293f27b356b95d2535b7f495a5a3b08,178,4,2021-11-30,2022-01-01,-1
0x8c683e1bd5f08432c8cd7300d4bf66c00d85d880,178,11,2021-10-20,2021-11-04,-1
0x9d11ac6ead3fcdb119ad55f633e77c9fe39bdf48,178,16,2021-10-14,2021-10-14,-1
0xa1336cac703574b880d287a92a459b4d5746fb2a,178,16,2021-10-14,2021-10-14,-1
0xa90ddb4ac381247498c5ca03f21a60429f788c8a,178,11,2021-10-20,2021-11-04,-1
0xa9175c4416475aa463c1071f283d44a3e4bc4404,178,11,2021-12-10,2021-12-10,-1
0xbc3fbad7fec320dac035cf6b9333e37cb7afadc4,178,16,2021-11-28,2021-12-28,-1
0xbfed7607db6b821e7c1554b46ef28b10eaf16dbe,178,6,2021-11-12,2021-12-10,-1
0xc4c6f9e8f0ce50a284414fbf8e722b02435baef6,178,12,2021-12-12,2021-12-12,-1
0xd3ed0548172a113bc13cf2be36dc2b190b7a6874,178,3,2021-12-18,2021-12-18,-1
0xd79cb1a006ab28ad34866621fcf35ab1cbdda062,178,4,2021-12-15,2021-12-15,-1
0xefdca656d7e7d557dbcc49e8b2b4f72af279fc8b,178,6,2021-12-11,2021-12-11,-1
0xfceebe5c5aadcd068e78c2052feeeddff69c3529,178,16,2021-10-14,2021-10-14,-1
0x012453dd35069629ec3966ff7036a31aa6c38200,177,16,2021-10-14,2021-10-14,-1
0x1313a56fb91afc5861400ee32d97be87d10c7a4f,177,16,2021-10-13,2021-10-14,-1
0x13a0bd9f287694334aea0e1da73bacfef504e8fc,177,16,2021-10-13,2021-10-14,-1
0x198dcf44001d05c04b5576db43ed22ee9510997f,177,8,2021-12-01,2022-01-08,-1
0x1c04432207aaa34da9ec3c6549b5e4996d847dc9,177,7,2021-11-22,2021-12-25,-1
0x1f6b8cb51c2e3c90dd9d3eea01ed6200aaf06fab,177,16,2021-10-13,2021-10-14,-1
0x3d7bb1feae77b2b2d059ffe20df30b52306d784f,177,10,2021-08-12,2021-09-19,-1
0x3dc63531bf0e8e3dbe0fb3aa618288b586c950b4,177,2,2021-08-13,2021-08-13,-1
0x402f5fc06098043ff1bd027b34bfdb70653092c6,177,11,2021-11-29,2021-11-29,-1
0x4150b2bb12a80808341aa769de36bdfa80361236,177,11,2021-10-20,2021-11-04,-1
0x455ef173cac633be0019ea5d795f74d7a5aa050f,177,11,2021-12-13,2021-12-20,-1
0x55d66c07a650b63e21563f0f5661e739a7239a4f,177,5,2021-12-08,2021-12-31,-1
0x5c650a4808888672dddfc2823cc3fb20d631df56,177,3,2021-11-27,2021-11-27,-1
0x5cc71e58e0d3185c7e547b8b7c77fdf9c7ca7dcb,177,2,2021-11-29,2021-11-29,-1
0x6682bf45257872bb215c264d4fb6cdbb12f06c9d,177,4,2021-12-29,2021-12-29,-1
0x684d2639023142db4a1f454b1a17c3706bd9a14b,177,16,2021-10-13,2021-10-14,-1
0x6ac75955462fda938627a25f3bc0d82022235106,177,6,2021-12-11,2021-12-18,-1
0x710c8c39d9695a4726b43e34b4572f3fec248537,177,14,2021-12-03,2022-01-08,-1
0x7765d81384251c0e2d2c80a2860e1457d9b17ffa,177,5,2021-11-18,2021-11-18,-1
0x781e73df8b09a6e7cc8cc2293a59ba2dfd2b5380,177,6,2021-08-13,2021-11-22,-1
0x79b1e8bc45d4c38282d0b6b67aabe51a684b0cfa,177,7,2021-08-13,2021-11-19,-1
0x827472cc3ffb16a6ed8e370b86f15860650edc6c,177,7,2021-11-20,2021-12-30,-1
0x83d18941cb139422f05bd66eae94048ee1ec6da1,177,16,2021-10-14,2021-10-14,-1
0x8c417aa4b4ba35fd942154bf867a3d10c3f46c5b,177,11,2021-10-20,2021-11-04,-1
0x8c6722bdabd885f2012ba3ffad7c34730c670248,177,9,2021-12-30,2021-12-30,-1
0x94d4124c8014216d8c5d5311f2f151f93bdbb8ca,177,16,2021-10-13,2021-10-14,-1
0x95e78faa63ad81e06123ed05f9ed411da4b09e80,177,16,2021-10-13,2021-10-14,-1
0x9a891312d9c610245c7f53e2053fb83d385fa72d,177,16,2021-10-14,2021-10-14,-1
0xa5cfb6838e1e9109c8ecdf176419b75277433f33,177,12,2021-12-12,2021-12-12,-1
0xa7c3d6ddc9e1e5addf3b907af7c14b56befbce41,177,11,2022-01-01,2022-01-03,-1
0xa9bcdff5e2a0a475909eaa64b353bdd49f7f25a7,177,16,2021-10-14,2021-10-14,-1
0xa9c4b4d57932936977cec0127e9a957683bfd985,177,14,2021-10-20,2022-01-03,-1
0xaaf185817239ac1c9d5a628b41861a5eda8b3138,177,16,2021-10-14,2021-10-14,-1
0xc8e661d6e814d867724003f8502e30785796ea3f,177,6,2021-11-16,2021-11-16,-1
0xc98d4abc78b7120bd07018d46f345285c0c13722,177,16,2021-10-13,2021-10-14,-1
0xca6a92d9646691848c76a4db5210399562cb165c,177,12,2021-12-10,2022-01-09,-1
0xcafb20bb8e31d2bd26e61cc37103388491554986,177,16,2021-10-14,2021-10-14,-1
0xcc37587408fae22f8e5f7579f57aec45098fb6ec,177,16,2021-10-13,2021-10-14,-1
0xdf0967f5459e042e33da382341ba86ec4643efa3,177,16,2021-10-14,2021-10-14,-1
0xe7ab1eecf7a7de73b33fa65b2af5838e55392acb,177,16,2021-10-13,2021-10-14,-1
0xeb365a7cfebff155d26f416fac0e67687ca07dda,177,11,2021-10-20,2021-11-04,-1
0xee3a91c89cf259ccd6e09fa6baec3a212a9c2734,177,6,2021-11-20,2021-12-30,-1
0xf666429086c4c39dc21a591e24abc1bac425e860,177,14,2021-10-20,2022-01-03,-1
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,176,15,2021-09-21,2021-12-29,-1
0x05676104b97535148e561d63678af8df89b37438,176,4,2021-12-11,2021-12-11,-1
0x110ce775c44b3aa60df4ce59c7dde09258ffbc15,176,5,2021-08-22,2021-08-22,-1
0x117a2e9c08cac5e0957b1c8db399eefdef481f9c,176,9,2021-11-19,2021-12-30,-1
0x228419c1e630944bc869c143d376112bc7f5f9cf,176,12,2021-12-12,2021-12-12,-1
0x3a0112d82f1b43441693211fb393b10fb32aa8c6,176,2,2021-12-16,2021-12-16,-1
0x3befcac17893d99b7bf9f840ef98a5e79e5d84b3,176,18,2022-01-03,2022-01-03,-1
0x3e344b9015765f0dba4f11bebc8b473f1c13973c,176,4,2021-12-11,2021-12-11,-1
0x42676208a22f062055f37e31d490199b612e6108,176,11,2021-10-20,2021-11-04,-1
0x57c407fb0d84e0a29ed10adeba078e55a4ee5e0b,176,20,2021-11-30,2021-12-21,-1
0x5b8fa146a61e5b32b48215fa99f5431a2597f4cf,176,11,2021-10-20,2021-11-04,-1
0x5b996eafae54a2f70e26fd9ee105210fc84fdc1f,176,1,2021-10-28,2021-10-28,-1
0x5e05a8a4c3f6036a23dfbd54b7e55e990b7f1487,176,5,2021-12-11,2021-12-12,-1
0x63f3e64a242ee68f5f0e854c1458ec3c6149a9ec,176,11,2021-10-20,2021-11-04,-1
0x74ca78547161a6f6038a667db285227155fcf101,176,5,2021-12-08,2022-01-09,-1
0x81a11c055e2bd9424c7b9a130582686146ec0026,176,11,2021-10-20,2021-11-04,-1
0x9442054e014b96dab219f2d18638295d17c77e44,176,2,2021-12-06,2021-12-06,-1
0x970614852a0155878ad48f926b2c772255246a25,176,7,2021-12-22,2021-12-22,-1
0x9a547bfab75183e498745d94b021f25b3dbde6a1,176,4,2022-01-03,2022-01-07,-1
0x9e8733fa65c79c46c75c43335309641868f3246a,176,5,2021-12-03,2021-12-03,-1
0xa0c4e534c893def667920c2cbcaafb3769069f84,176,4,2021-09-30,2021-09-30,-1
0xa58ab334b73753a577677da79cdfc48e643ed144,176,5,2021-11-17,2021-11-17,-1
0xa70f9174afdfd565dcf4723ec5e3d5fe335db5b0,176,4,2022-01-05,2022-01-08,-1
0xb01443f921875a80a74c6abf3ab761fe70e4227d,176,12,2021-08-13,2021-09-18,-1
0xb036d544be4b86a8545bd39bbc1044e1468917bd,176,11,2021-10-20,2021-11-04,-1
0xb4583f5068ccd07c3b8ca88790fd47fdd86e66a6,176,11,2021-10-20,2021-11-04,-1
0xbca96f4d7129512d195ebc65d537fc2324835822,176,4,2021-11-17,2021-11-17,-1
0xc912a6f926a11d12c3cf9cba5cb0e9b547383603,176,8,2021-11-24,2021-12-08,-1
0xca3f916c7ef8e9fd6fcbda9dc1bd76d5893f58ea,176,11,2021-10-20,2021-11-04,-1
0xd187305083cc4e0b4b77214562ca854d57c2045f,176,9,2021-11-22,2021-12-27,-1
0xd29c8e6cd28c6c6d34ad4c1410b53c26338d3959,176,4,2021-12-11,2021-12-11,-1
0xd384b1af7a6d9a79f3b18e94fe03cb6ce2e9dc5e,176,6,2021-12-02,2021-12-12,-1
0xd446a21a8b1554a8d56affa82d31a8957f1f3268,176,2,2021-11-28,2021-11-28,-1
0xd50cba9778fbf4becca53c1d03a3d3d7a59955cf,176,15,2021-08-13,2021-12-30,-1
0xe1e4e70efeb355dd675130d26f5195c6217e0612,176,11,2021-10-20,2021-11-04,-1
0xec9146b0d06ff6d504abfdf310ffba49096d3409,176,14,2021-11-19,2022-01-08,-1
0xeecd52da36af5e577d5ba9aa2533b97b47285974,176,4,2021-12-11,2021-12-11,-1
0xefc6adaf6853522662434ef95f47b8cd067aa983,176,14,2021-10-20,2022-01-03,-1
0xf2ea8498458068874474dab600a0a146f2afffc6,176,4,2021-12-11,2021-12-11,-1
0xf54d6f29a19bc8317fe966e0b8a57c28844176b2,176,16,2021-11-29,2022-01-04,-1
0xf92b5bc7f011fb3e8ac26ab8ab24870fc1606cae,176,5,2021-12-19,2022-01-01,-1
0x0530d2e41bff9ee28b645cb43d883ea05a460264,175,33,2021-10-03,2021-12-29,-1
0x184c14fdd6a3d60206b98f4341645c69ea764139,175,2,2021-12-17,2021-12-18,-1
0x1b25cd78c96e5d311d322d93f59fea85d9e45d1b,175,3,2021-12-31,2022-01-09,-1
0x36e21ede2242b58310e88eea176636611942c0dd,175,1,2021-12-19,2021-12-19,-1
0x4a22948612e88ff5b803e5bbde2d5a622d157def,175,11,2021-10-20,2021-11-04,-1
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,175,35,2021-11-21,2021-12-31,-1
0x5a2f03716577c04297a85e8a069f36dca9bfa504,175,1,2022-01-01,2022-01-01,-1
0x5ab769c4a9583ccfd3d6f6719906358bd63d8c3b,175,5,2021-12-09,2021-12-25,-1
0x648a1cf9fd928e8f06551f1c9c3a24e16c6b2c1d,175,25,2021-10-22,2021-12-18,-1
0x678081062e8c4d7b0e90ba840b18a5a936146ab2,175,9,2021-08-14,2021-12-11,-1
0x67de2ca476b6cb686a2000f4808b60420e22c109,175,2,2021-11-29,2021-11-29,-1
0x6ffd27e6410e1d88f3441691421cea2f7a2a51cf,175,5,2021-12-25,2022-01-04,-1
0x7bd55ffb51a546d7f96f8137416d280e95f3b045,175,11,2021-10-20,2021-11-04,-1
0x8b5ef6475e62168f679f3751265e4ff4963ec4ae,175,11,2021-10-20,2021-11-04,-1
0x9351e89f7dab9014efac169164c612f63f6480d7,175,12,2021-10-20,2021-11-04,-1
0x95f50cf888dfec90321dc376c1e695f15b081595,175,21,2021-08-13,2022-01-05,-1
0x99cfd33a472ab9ec7f6a1f6eb2e419fe95ee103a,175,15,2021-10-20,2022-01-03,-1
0x9b17d61ab8c8e266115ef15710dd6f6e31690955,175,4,2021-09-21,2021-09-21,-1
0xba1f1f583229d16226a81caab54bc9d31f7c69cb,175,5,2021-11-18,2021-11-18,-1
0xbb66b602add0544c833415b74973d8512affaa9a,175,11,2021-11-30,2021-11-30,-1
0xc21851684fdc3b56e9dd556b2dcf6faaa726d6cf,175,11,2021-12-05,2022-01-06,-1
0xc31f7a36e489cadee990eca195bf58ac7a8180e1,175,11,2021-10-20,2021-11-04,-1
0xc5f84451cbd846d057a23815bbf2b8fccf1b2156,175,14,2021-10-20,2022-01-03,-1
0xe0d6b55b39cffbe8ef2c4ef549fe6f6b50ab2812,175,3,2021-12-19,2021-12-19,-1
0xf08e3c534276bc48a450c6c17624700a0d04e780,175,5,2021-12-30,2021-12-30,-1
0xf36278578cb229ba3e98162bbd963546c3e0c09d,175,30,2021-12-16,2022-01-08,-1
0x0c7ca23d3e4601ec89807616e9ada329779e23d7,174,5,2021-11-19,2021-11-19,-1
0x15f0c605c02fda46890275080a072333afab7ebc,174,15,2021-10-20,2022-01-03,-1
0x18b4543cddcc2503c7f50f02d31e37a3396e62d7,174,11,2021-10-20,2021-11-04,-1
0x20dbfa7223be47b9a62139f1bb227350232a82e8,174,15,2021-11-04,2021-12-30,-1
0x2423e325bf785096516d88355a5e3854f9d59d1a,174,3,2021-11-30,2021-11-30,-1
0x24c767416ea609adbd217fcef074b7ae12d9d6d8,174,2,2021-12-31,2022-01-08,-1
0x3f7626355014cecd95ccda67ed3f01140e592058,174,11,2021-10-20,2021-11-04,-1
0x55361fd48286360109b7eaa22bd20822bec19b21,174,7,2021-12-24,2021-12-30,-1
0x59e71c427befc5fd3e11b16c8c25166d62c1f280,174,11,2021-10-18,2021-10-23,-1
0x72767f16a9e41c6d049380e7351f01b17456c4ea,174,8,2021-11-16,2021-11-16,-1
0x734d3e45c29491ed4e0624c6c8fd247133b5083f,174,4,2021-12-20,2022-01-06,-1
0x76a22ede7c2e4cfe5338e9a674b6011312316422,174,11,2021-10-20,2021-11-04,-1
0x846ca3b73b2e0c956abc90f3cf456333fe1c9018,174,7,2021-08-17,2021-08-26,-1
0x8518f37c726984ef1edb7311c96fa5a4ae625086,174,5,2021-11-19,2021-11-19,-1
0x8f88ce3f914b3981e505a7277596cb4c23d8a5f6,174,11,2021-10-20,2021-11-04,-1
0x974e87f27db97cd9f40de8f1c43b951beb4c1245,174,4,2021-08-12,2021-11-19,-1
0x9be336e8148e8c5bff7e94028e0a5f7c0af1e883,174,5,2021-11-30,2021-11-30,-1
0xa2ddfff4e40f760d47fb9d674783f8de5b962987,174,4,2021-12-03,2021-12-12,-1
0xaed25fb2d17d8e76bf3b1e7e4a5f154b47c01bf7,174,4,2021-12-08,2022-01-09,-1
0xbaf2f0dc555e99d372a9d8d4dcc78bb773122114,174,9,2021-11-17,2021-12-30,-1
0xbca1aad82d7c1f9f78671421022f795ef21fbd71,174,11,2021-10-20,2021-11-04,-1
0xc3d37edf3f3fd3a8bf784d145095bea92d51aa57,174,8,2021-11-27,2021-11-27,-1
0xcf49f53dd080cc9a3d21bdfe8203dc6092fc02f4,174,2,2021-12-06,2021-12-06,-1
0xd3f4dd2a6754f3d20324c0c07e91f01b435fc374,174,2,2021-12-15,2021-12-24,-1
0xf48c174a4de111b0e6efa4d0fe685ca4fe458f9a,174,11,2021-10-20,2021-11-04,-1
0xf6950c1f7c0d285d64278cca63a9f0d6ebd73f0b,174,11,2021-10-20,2021-11-04,-1
0xfe1320666451fe9a6b5d48988465fb3551c9e126,174,6,2021-12-11,2021-12-11,-1
0x0db5913e0335e4cd6bbf21c24dff2a45e0507796,173,15,2021-10-20,2022-01-03,-1
0x0e0e09c002d68035ecc1cf73a0893f8aa0ccb937,173,3,2021-11-29,2021-12-08,-1
0x180322f4205d9a69738c396a2de96943da8a3883,173,4,2022-01-09,2022-01-09,-1
0x20dbb577f4a3c41c3e1547c3facf469f7f506e6b,173,4,2021-12-28,2022-01-09,-1
0x230295a838deaf184de00069e68c981e63bca201,173,8,2021-11-18,2021-11-18,-1
0x231446469b883bf185c2b6ec983e2ba8c851cb74,173,4,2021-12-28,2022-01-09,-1
0x24c5a19849a1670d3753f92d43c1dd2b8cdca80e,173,12,2021-10-20,2021-11-04,-1
0x341e4a20bc222fc7aa0c96bf4899a4201ad917f6,173,13,2021-08-13,2021-12-12,-1
0x356f63a6482d616cd71e7640a7e9878344d25f19,173,2,2021-12-04,2021-12-04,-1
0x4437070bf4926ddefcd50c2264b0fd58a927fb57,173,4,2021-09-11,2021-12-08,-1
0x53a0982c2636c68776db0ca365a1f193db2f8934,173,14,2021-11-30,2022-01-03,-1
0x53d1eedb923966fd3fdadfb4b78d040a5d14adf6,173,4,2021-12-28,2022-01-09,-1
0x5daa36e5b9aeb0a4d589586987bb72c9d0e8ddd4,173,11,2021-12-30,2021-12-30,-1
0x641769778e4bc12bb98b591ef7c7bcffecdd34fc,173,5,2021-11-22,2021-11-22,-1
0x7abc823f4f48bde4cb69417119ba084b8ff90153,173,14,2021-10-20,2022-01-03,-1
0x7df9a92a493719761cb15440099282e5ef7656c9,173,7,2021-12-17,2021-12-17,-1
0x8980016e943746e811d1293e5d992028ee0802c6,173,15,2021-10-20,2022-01-03,-1
0x9048d87a88d8a96fae3f7cdd5cf464274a65630f,173,16,2021-10-20,2022-01-03,-1
0x9b5d5718965308cc0a5959acde1418fe0e9bef4c,173,2,2021-10-01,2021-12-07,-1
0x9d3e348b5390df6895b45410c6606df291945975,173,1,2021-11-23,2021-11-23,-1
0xa7574ebd8ffe47323bf7589bb4e07b41ef308105,173,15,2022-01-05,2022-01-05,-1
0xa7d7c3e48e43686657e62779436f68f0e337df62,173,4,2021-11-10,2021-11-10,-1
0xb0298cf976c210a1548906692fdfba0f1e632f7a,173,1,2021-12-13,2021-12-13,-1
0xb55d5fc08410b4be704ceb6719795f9a000ed3b6,173,16,2021-10-20,2022-01-03,-1
0xb7c934016a1d171c395358919aef1733fcbe406f,173,11,2021-10-20,2021-11-04,-1
0xb7feb63c738a9868e4f27b684a72b8820f3a913a,173,3,2021-09-27,2021-11-13,-1
0xba78e302dfd38bbc54aaafc304ec0b85f81ef8c4,173,20,2021-12-31,2021-12-31,-1
0xdfd2492e0da678c72f2cc6ba3eed56d909e88f18,173,11,2021-11-26,2021-12-31,-1
0xf1efb5235308b6736c31532002fd36ff4ea91782,173,1,2022-01-08,2022-01-08,-1
0xf52566d48582457d7ce2d564bbce7fa4fcb1e4fe,173,6,2021-12-22,2021-12-22,-1
0xffb35642a0b34ad9e6aa953d646c5c053fe5409c,173,13,2021-12-19,2021-12-29,-1
0x004b91c255431511568490b93a7a05d705a53946,172,4,2021-09-19,2021-12-08,-1
0x01c176f5853cac279640371a6f3b6cd7859bdf9a,172,6,2021-11-26,2021-11-29,-1
0x137d84b1c4eeea4dece5ac651960c01adca0ffb3,172,8,2021-12-19,2021-12-19,-1
0x17fcd77a475890866be88835d73e5521566407eb,172,29,2021-12-08,2021-12-24,-1
0x1d184244eb8fb1dec0a7ba2cacd0e78697721892,172,5,2021-11-30,2021-12-30,-1
0x213a8b4a4719d7c74377bb2a582e7aa1c5d4d6e4,172,3,2021-12-16,2022-01-09,-1
0x236046d33a156e4537fd9764afbecc8426f18d99,172,5,2021-10-18,2021-11-20,-1
0x28204324f85d0ea4fe2c15b83b5dc233f202561c,172,10,2021-12-06,2021-12-24,-1
0x289c44ab3f461127af1f04fc80f8b54fc3ff7316,172,16,2021-05-01,2021-12-07,-1
0x5316b9d47d353afe5504d664eb18840f7436799f,172,16,2021-10-20,2022-01-03,-1
0x67d3b23197759d29763721eeff905e521d05e0d7,172,16,2021-10-20,2022-01-03,-1
0x748ed4eed247e7625d39e88ae6f15aa2c9aa7572,172,1,2021-11-13,2021-11-13,-1
0x7dfa1cbb8b5da30426ce1b6ddbd2aa0a589ca30e,172,5,2021-11-19,2021-11-19,-1
0x88fe4fa0b10aca8152a0969e6fb4b9998cbe5db1,172,16,2021-10-20,2022-01-03,-1
0x8e42054da8de97891732f8e3906b6a3a28c7582c,172,8,2021-11-18,2021-11-18,-1
0xb7f51ad220953d56908f8a0c50f64e3851f5c848,172,8,2021-11-24,2021-11-25,-1
0xb889d54e20e4ce3cdbe31fa91e2ecb0d85c574ae,172,27,2021-11-29,2021-12-17,-1
0xd1def095d4e610dc89fc88c60318883af3a52da5,172,22,2021-11-29,2021-11-29,-1
0xeede1598d58a4d79a0c7aedf8ffb1f93a0ef99d5,172,14,2021-10-20,2022-01-03,-1
0xf33806e1f7ba1034e99468056aa0a0e2b63a8ae3,172,13,2021-10-20,2022-01-03,-1
0xfa4a45d755ea1c2b72dd581b3e05dde3bfc13fad,172,2,2021-11-29,2021-11-29,-1
0x052f11eb31ea2b16d2a38d9e24f32a9c60366742,171,3,2022-01-03,2022-01-03,-1
0x0bfa9f6741056c180a0ac825bac06a665898d44c,171,3,2021-10-31,2021-11-17,-1
0x0cc1831cc5605cfa7d4deec8f7ea44cab21cabf2,171,5,2021-12-03,2021-12-08,-1
0x16bc10179c58e1995e939f32fd20b2e25ad7845a,171,3,2021-11-17,2021-11-17,-1
0x1b40e633e8fa6933744612c8da177f19926876de,171,15,2021-10-20,2022-01-03,-1
0x20f7687368167c56559b8ab56cc5182f6695a40e,171,6,2021-08-20,2022-01-03,-1
0x2554c11407adbdda4927f389373d932e61fd8fac,171,15,2021-12-17,2022-01-06,-1
0x2637cf4f4bbc51a47bbae2f7afbdf479386350a3,171,14,2021-10-20,2022-01-03,-1
0x3822ef2affb4c5241512a7487062ec505dd2e525,171,5,2021-11-21,2021-11-22,-1
0x52ab0ae7c12a43edc2abb44f3ef96c0c26f3bd7e,171,15,2021-11-24,2022-01-03,-1
0x5ab085928b3ffc97225e4ad3caad4ced35a27447,171,15,2021-09-23,2021-09-23,-1
0x63446fa9a92891dab15c31a145caf073e67adbfe,171,8,2021-11-18,2021-11-18,-1
0x9008e2a8c9f6e4fe77ccf98b58652176e4451ec0,171,12,2021-11-22,2022-01-08,-1
0x95bea39991e5c26bff07753da201bf22d2568fa9,171,14,2021-10-20,2022-01-03,-1
0xa2934c7deae928d54232eb09269bb93d15f59cf0,171,15,2021-10-20,2022-01-03,-1
0xb4fde51585d3bffb072f3a1ecac75cca461fd59c,171,13,2021-08-13,2021-12-30,-1
0xb640ba6f130f5566ace1067820de33f0f450db35,171,14,2021-10-20,2022-01-03,-1
0xbb777059731726fb990fac2687fa6c1f2924d4cd,171,2,2021-11-22,2021-11-22,-1
0xbc3a058d1c919f6b1f48e8846246d04d467902c8,171,6,2021-12-25,2022-01-03,-1
0xbefd7e944c89600a2c720fbdc9e88d3accd658e8,171,4,2021-12-07,2021-12-22,-1
0xc805f3bda2f88fd407cef8439267af6dcf8d95f5,171,14,2021-10-20,2022-01-03,-1
0xd256db9b17a91336da609f9b3d697d79d0a89bb4,171,3,2021-11-30,2021-12-02,-1
0xd75e03c9c343b5d96a632735ce5d1df4ada5cbbc,171,15,2021-10-20,2022-01-03,-1
0xe4e8f3e7787b7ed9d48dc25e7f01855943aedd8c,171,14,2021-10-20,2022-01-03,-1
0xea0f7be20ee3b4dabffe5e017fb521b6b4626ce2,171,5,2021-11-21,2021-11-27,-1
0xf2e9530a483707446cf254edc1603c9b4d4a020c,171,14,2021-10-20,2022-01-03,-1
0x11f4856978bcf8be6a24cf621afead15690762f9,170,1,2021-11-13,2021-11-13,-1
0x1867f8811022e4e07ef2f85da8ad0cb803309f63,170,1,2021-11-21,2021-11-21,-1
0x1dc1ff70cb86bee752d8a3a1a840622fab67d34b,170,4,2021-11-22,2021-11-24,-1
0x23cd61b95ab32a21b5e8ceb9051aa9f8b05dce2a,170,13,2021-10-20,2022-01-03,-1
0x2bbb1ac9a6f2cd51a066dded1d0554db7fd51b2f,170,11,2021-11-26,2021-12-17,-1
0x2f13871384db0ac99daf7d8397bf356b75cfb25f,170,5,2021-12-19,2021-12-31,-1
0x3563f564c8f8d370f84f5428895ce5ad6744c4be,170,2,2021-11-19,2021-11-19,-1
0x37b2f21f98945eeb2f4c4da51a57b139e29be6a2,170,13,2021-10-20,2022-01-03,-1
0x43cb2e49cb9b4cd55e79ea8764395aae94a3abe9,170,7,2021-11-09,2022-01-08,-1
